% Each event is a 'snapshot' of detector, it consists of data taken
% from all 4482 wires: energy and relative time.
% 
% Event is written only when hodoscope detects particle. Relative time
% is difference between time when straw tube detected energy and time of
% hodoscope.
% 
% Data in train.csv is organized as following:
% 
% event_id - zero-based index of event
% wire_id - zero-based index of wire
% global_id - zero-based identifier for each entry in file
% energy - energy deposited at wire 
% relative_time = ( time of readout - hodoscope time)
% label (0 = not activated, 1=signal hit, 2=background hit)
% Wire with zero energy deposition is not activated.
@RELATION "COMET tracking MC"

@ATTRIBUTE global_id INTEGER
@ATTRIBUTE event_id INTEGER
@ATTRIBUTE wire_id INTEGER
@ATTRIBUTE energy_deposit REAL
@ATTRIBUTE relative_time REAL
@ATTRIBUTE label INTEGER

@DATA
779461.0,173.0,4075.0,0.0,0.0,0.0
779462.0,173.0,4076.0,0.0,0.0,0.0
779463.0,173.0,4077.0,4.71923798398e-05,1027.59883844,0.0
779464.0,173.0,4078.0,0.0,0.0,0.0
779465.0,173.0,4079.0,0.0,0.0,0.0
779466.0,173.0,4080.0,0.0,0.0,0.0
779467.0,173.0,4081.0,0.0,0.0,0.0
779468.0,173.0,4082.0,0.0,0.0,0.0
779469.0,173.0,4083.0,0.0,0.0,0.0
779470.0,173.0,4084.0,0.0,0.0,0.0
779471.0,173.0,4085.0,0.0,0.0,0.0
779472.0,173.0,4086.0,0.0,0.0,0.0
779473.0,173.0,4087.0,0.0,0.0,0.0
779474.0,173.0,4088.0,0.0,0.0,0.0
779475.0,173.0,4089.0,0.0,0.0,0.0
779476.0,173.0,4090.0,0.0,0.0,0.0
779477.0,173.0,4091.0,0.0,0.0,0.0
779478.0,173.0,4092.0,0.0,0.0,0.0
779479.0,173.0,4093.0,0.0,0.0,0.0
779480.0,173.0,4094.0,0.0,0.0,0.0
779481.0,173.0,4095.0,0.0,0.0,0.0
779482.0,173.0,4096.0,0.0,0.0,0.0
779483.0,173.0,4097.0,0.0,0.0,0.0
779484.0,173.0,4098.0,3.1786671551e-05,114.886851784,0.0
779485.0,173.0,4099.0,4.34858328979e-05,1061.51147258,0.0
779486.0,173.0,4100.0,4.90943403966e-05,1017.84165549,0.0
779487.0,173.0,4101.0,4.80094330089e-05,1136.74872096,0.0
779488.0,173.0,4102.0,4.63812791497e-05,113.653184136,0.0
779489.0,173.0,4103.0,1.75340203469e-05,250.835008257,0.0
779490.0,173.0,4104.0,0.0,0.0,0.0
779491.0,173.0,4105.0,0.0,0.0,0.0
779492.0,173.0,4106.0,0.0,0.0,0.0
779493.0,173.0,4107.0,8.31863246785e-06,722.167721274,0.0
779494.0,173.0,4108.0,3.24028712653e-05,195.873590125,0.0
779495.0,173.0,4109.0,4.50098423051e-05,32.0005108211,0.0
779496.0,173.0,4110.0,3.54588408481e-05,1093.62209604,0.0
779497.0,173.0,4111.0,4.59459127113e-05,983.420141396,0.0
779498.0,173.0,4112.0,3.34601920419e-05,1103.74697103,0.0
779499.0,173.0,4113.0,3.84340984015e-05,129.085353597,0.0
779500.0,173.0,4114.0,6.39763522671e-05,69.115251941,0.0
779501.0,173.0,4115.0,0.0,0.0,0.0
779502.0,173.0,4116.0,0.0,0.0,0.0
779503.0,173.0,4117.0,0.0,0.0,0.0
779504.0,173.0,4118.0,0.0,0.0,0.0
779505.0,173.0,4119.0,0.0,0.0,0.0
779506.0,173.0,4120.0,0.0,0.0,0.0
779507.0,173.0,4121.0,0.0,0.0,0.0
779508.0,173.0,4122.0,1.90911796013e-05,1160.1145282,0.0
779509.0,173.0,4123.0,0.0,0.0,0.0
779510.0,173.0,4124.0,0.0,0.0,0.0
779511.0,173.0,4125.0,0.0,0.0,0.0
779512.0,173.0,4126.0,0.0,0.0,0.0
779513.0,173.0,4127.0,2.63991012067e-05,605.027526549,0.0
779514.0,173.0,4128.0,0.0,0.0,0.0
779515.0,173.0,4129.0,0.0,0.0,0.0
779516.0,173.0,4130.0,0.0,0.0,0.0
779517.0,173.0,4131.0,0.0,0.0,0.0
779518.0,173.0,4132.0,0.0,0.0,0.0
779519.0,173.0,4133.0,0.0,0.0,0.0
779520.0,173.0,4134.0,0.0,0.0,0.0
779521.0,173.0,4135.0,0.0,0.0,0.0
779522.0,173.0,4136.0,1.86305101702e-05,1068.68023062,0.0
779523.0,173.0,4137.0,6.74283553864e-07,644.083178917,0.0
779524.0,173.0,4138.0,0.0,0.0,0.0
779525.0,173.0,4139.0,0.0,0.0,0.0
779526.0,173.0,4140.0,0.0,0.0,0.0
779527.0,173.0,4141.0,0.0,0.0,0.0
779528.0,173.0,4142.0,0.0,0.0,0.0
779529.0,173.0,4143.0,0.0,0.0,0.0
779530.0,173.0,4144.0,0.0,0.0,0.0
779531.0,173.0,4145.0,0.0,0.0,0.0
779532.0,173.0,4146.0,0.0,0.0,0.0
779533.0,173.0,4147.0,0.0,0.0,0.0
779534.0,173.0,4148.0,6.16335338867e-07,170.847991747,0.0
779535.0,173.0,4149.0,1.92692184946e-05,715.419454431,0.0
779536.0,173.0,4150.0,7.79611782594e-07,1073.55640662,0.0
779537.0,173.0,4151.0,0.0,0.0,0.0
779538.0,173.0,4152.0,0.0,0.0,0.0
779539.0,173.0,4153.0,0.0,0.0,0.0
779540.0,173.0,4154.0,0.0,0.0,0.0
779541.0,173.0,4155.0,0.0,0.0,0.0
779542.0,173.0,4156.0,0.0,0.0,0.0
779543.0,173.0,4157.0,0.0,0.0,0.0
779544.0,173.0,4158.0,0.0,0.0,0.0
779545.0,173.0,4159.0,0.0,0.0,0.0
779546.0,173.0,4160.0,0.0,0.0,0.0
779547.0,173.0,4161.0,0.0,0.0,0.0
779548.0,173.0,4162.0,0.0,0.0,0.0
779549.0,173.0,4163.0,0.0,0.0,0.0
779550.0,173.0,4164.0,0.0,0.0,0.0
779551.0,173.0,4165.0,0.0,0.0,0.0
779552.0,173.0,4166.0,0.0,0.0,0.0
779553.0,173.0,4167.0,0.0,0.0,0.0
779554.0,173.0,4168.0,0.0,0.0,0.0
779555.0,173.0,4169.0,0.0,0.0,0.0
779556.0,173.0,4170.0,0.0,0.0,0.0
779557.0,173.0,4171.0,0.0,0.0,0.0
779558.0,173.0,4172.0,9.29491203566e-06,884.434806528,0.0
779559.0,173.0,4173.0,0.0,0.0,0.0
779560.0,173.0,4174.0,0.0,0.0,0.0
779561.0,173.0,4175.0,0.0,0.0,0.0
779562.0,173.0,4176.0,0.0,0.0,0.0
779563.0,173.0,4177.0,0.0,0.0,0.0
779564.0,173.0,4178.0,0.0,0.0,0.0
779565.0,173.0,4179.0,0.0,0.0,0.0
779566.0,173.0,4180.0,0.0,0.0,0.0
779567.0,173.0,4181.0,0.0,0.0,0.0
779568.0,173.0,4182.0,0.0,0.0,0.0
779569.0,173.0,4183.0,0.0,0.0,0.0
779570.0,173.0,4184.0,0.0,0.0,0.0
779571.0,173.0,4185.0,0.0,0.0,0.0
779572.0,173.0,4186.0,0.0,0.0,0.0
779573.0,173.0,4187.0,0.0,0.0,0.0
779574.0,173.0,4188.0,0.0,0.0,0.0
779575.0,173.0,4189.0,0.0,0.0,0.0
779576.0,173.0,4190.0,0.0,0.0,0.0
779577.0,173.0,4191.0,0.0,0.0,0.0
779578.0,173.0,4192.0,0.0,0.0,0.0
779579.0,173.0,4193.0,0.0,0.0,0.0
779580.0,173.0,4194.0,0.0,0.0,0.0
779581.0,173.0,4195.0,0.0,0.0,0.0
779582.0,173.0,4196.0,0.0,0.0,0.0
779583.0,173.0,4197.0,0.0,0.0,0.0
779584.0,173.0,4198.0,0.0,0.0,0.0
779585.0,173.0,4199.0,0.0,0.0,0.0
779586.0,173.0,4200.0,0.0,0.0,0.0
779587.0,173.0,4201.0,0.0,0.0,0.0
779588.0,173.0,4202.0,0.0,0.0,0.0
779589.0,173.0,4203.0,0.0,0.0,0.0
779590.0,173.0,4204.0,0.0,0.0,0.0
779591.0,173.0,4205.0,0.0,0.0,0.0
779592.0,173.0,4206.0,0.0,0.0,0.0
779593.0,173.0,4207.0,0.0,0.0,0.0
779594.0,173.0,4208.0,0.0,0.0,0.0
779595.0,173.0,4209.0,0.0,0.0,0.0
779596.0,173.0,4210.0,0.0,0.0,0.0
779597.0,173.0,4211.0,0.0,0.0,0.0
779598.0,173.0,4212.0,0.0,0.0,0.0
779599.0,173.0,4213.0,0.0,0.0,0.0
779600.0,173.0,4214.0,0.0,0.0,0.0
779601.0,173.0,4215.0,0.0,0.0,0.0
779602.0,173.0,4216.0,0.0,0.0,0.0
779603.0,173.0,4217.0,0.0,0.0,0.0
779604.0,173.0,4218.0,0.0,0.0,0.0
779605.0,173.0,4219.0,0.0,0.0,0.0
779606.0,173.0,4220.0,0.0,0.0,0.0
779607.0,173.0,4221.0,0.0,0.0,0.0
779608.0,173.0,4222.0,0.0,0.0,0.0
779609.0,173.0,4223.0,0.0,0.0,0.0
779610.0,173.0,4224.0,0.0,0.0,0.0
779611.0,173.0,4225.0,0.000255231848508,190.637488728,0.0
779612.0,173.0,4226.0,0.0,0.0,0.0
779613.0,173.0,4227.0,0.0,0.0,0.0
779614.0,173.0,4228.0,0.0,0.0,0.0
779615.0,173.0,4229.0,0.0,0.0,0.0
779616.0,173.0,4230.0,0.0,0.0,0.0
779617.0,173.0,4231.0,0.0,0.0,0.0
779618.0,173.0,4232.0,0.0,0.0,0.0
779619.0,173.0,4233.0,0.0,0.0,0.0
779620.0,173.0,4234.0,0.0,0.0,0.0
779621.0,173.0,4235.0,0.0,0.0,0.0
779622.0,173.0,4236.0,0.0,0.0,0.0
779623.0,173.0,4237.0,2.67914907166e-06,219.544361919,0.0
779624.0,173.0,4238.0,2.35094011076e-05,1029.71959487,0.0
779625.0,173.0,4239.0,0.0,0.0,0.0
779626.0,173.0,4240.0,0.0,0.0,0.0
779627.0,173.0,4241.0,0.0,0.0,0.0
779628.0,173.0,4242.0,0.0,0.0,0.0
779629.0,173.0,4243.0,0.0,0.0,0.0
779630.0,173.0,4244.0,0.0,0.0,0.0
779631.0,173.0,4245.0,0.0,0.0,0.0
779632.0,173.0,4246.0,0.0,0.0,0.0
779633.0,173.0,4247.0,1.15946140141e-05,431.705279042,0.0
779634.0,173.0,4248.0,1.64119464073e-05,188.480937211,0.0
779635.0,173.0,4249.0,0.0,0.0,0.0
779636.0,173.0,4250.0,0.0,0.0,0.0
779637.0,173.0,4251.0,0.0,0.0,0.0
779638.0,173.0,4252.0,0.0,0.0,0.0
779639.0,173.0,4253.0,0.0,0.0,0.0
779640.0,173.0,4254.0,0.0,0.0,0.0
779641.0,173.0,4255.0,0.0,0.0,0.0
779642.0,173.0,4256.0,0.0,0.0,0.0
779643.0,173.0,4257.0,0.0,0.0,0.0
779644.0,173.0,4258.0,0.0,0.0,0.0
779645.0,173.0,4259.0,0.0,0.0,0.0
779646.0,173.0,4260.0,0.0,0.0,0.0
779647.0,173.0,4261.0,0.0,0.0,0.0
779648.0,173.0,4262.0,0.0,0.0,0.0
779649.0,173.0,4263.0,0.0,0.0,0.0
779650.0,173.0,4264.0,0.0,0.0,0.0
779651.0,173.0,4265.0,0.0,0.0,0.0
779652.0,173.0,4266.0,0.0,0.0,0.0
779653.0,173.0,4267.0,0.0,0.0,0.0
779654.0,173.0,4268.0,0.0,0.0,0.0
779655.0,173.0,4269.0,0.0,0.0,0.0
779656.0,173.0,4270.0,0.0,0.0,0.0
779657.0,173.0,4271.0,8.28386740407e-06,198.761326033,0.0
779658.0,173.0,4272.0,2.19271289305e-05,527.259691479,0.0
779659.0,173.0,4273.0,4.67118484171e-06,386.688375181,0.0
779660.0,173.0,4274.0,1.84143489387e-07,133.138477975,0.0
779661.0,173.0,4275.0,0.0,0.0,0.0
779662.0,173.0,4276.0,0.0,0.0,0.0
779663.0,173.0,4277.0,0.0,0.0,0.0
779664.0,173.0,4278.0,0.0,0.0,0.0
779665.0,173.0,4279.0,0.0,0.0,0.0
779666.0,173.0,4280.0,0.0,0.0,0.0
779667.0,173.0,4281.0,0.0,0.0,0.0
779668.0,173.0,4282.0,0.0,0.0,0.0
779669.0,173.0,4283.0,0.0,0.0,0.0
779670.0,173.0,4284.0,0.0,0.0,0.0
779671.0,173.0,4285.0,0.0,0.0,0.0
779672.0,173.0,4286.0,0.0,0.0,0.0
779673.0,173.0,4287.0,0.0,0.0,0.0
779674.0,173.0,4288.0,0.0,0.0,0.0
779675.0,173.0,4289.0,0.0,0.0,0.0
779676.0,173.0,4290.0,0.0,0.0,0.0
779677.0,173.0,4291.0,0.0,0.0,0.0
779678.0,173.0,4292.0,0.0,0.0,0.0
779679.0,173.0,4293.0,0.0,0.0,0.0
779680.0,173.0,4294.0,0.0,0.0,0.0
779681.0,173.0,4295.0,0.0,0.0,0.0
779682.0,173.0,4296.0,0.0,0.0,0.0
779683.0,173.0,4297.0,0.0,0.0,0.0
779684.0,173.0,4298.0,0.0,0.0,0.0
779685.0,173.0,4299.0,0.0,0.0,0.0
779686.0,173.0,4300.0,0.0,0.0,0.0
779687.0,173.0,4301.0,0.0,0.0,0.0
779688.0,173.0,4302.0,0.0,0.0,0.0
779689.0,173.0,4303.0,0.0,0.0,0.0
779690.0,173.0,4304.0,0.0,0.0,0.0
779691.0,173.0,4305.0,0.0,0.0,0.0
779692.0,173.0,4306.0,0.0,0.0,0.0
779693.0,173.0,4307.0,0.0,0.0,0.0
779694.0,173.0,4308.0,0.0,0.0,0.0
779695.0,173.0,4309.0,5.93250642135e-05,167.366815397,0.0
779696.0,173.0,4310.0,5.80648512464e-06,795.078792301,0.0
779697.0,173.0,4311.0,0.0,0.0,0.0
779698.0,173.0,4312.0,0.0,0.0,0.0
779699.0,173.0,4313.0,0.0,0.0,0.0
779700.0,173.0,4314.0,0.0,0.0,0.0
779701.0,173.0,4315.0,0.0,0.0,0.0
779702.0,173.0,4316.0,0.0,0.0,0.0
779703.0,173.0,4317.0,0.0,0.0,0.0
779704.0,173.0,4318.0,0.0,0.0,0.0
779705.0,173.0,4319.0,0.0,0.0,0.0
779706.0,173.0,4320.0,0.0,0.0,0.0
779707.0,173.0,4321.0,0.0,0.0,0.0
779708.0,173.0,4322.0,0.0,0.0,0.0
779709.0,173.0,4323.0,0.0,0.0,0.0
779710.0,173.0,4324.0,0.0,0.0,0.0
779711.0,173.0,4325.0,0.0,0.0,0.0
779712.0,173.0,4326.0,0.0,0.0,0.0
779713.0,173.0,4327.0,0.0,0.0,0.0
779714.0,173.0,4328.0,0.0,0.0,0.0
779715.0,173.0,4329.0,0.0,0.0,0.0
779716.0,173.0,4330.0,0.0,0.0,0.0
779717.0,173.0,4331.0,0.0,0.0,0.0
779718.0,173.0,4332.0,0.0,0.0,0.0
779719.0,173.0,4333.0,0.0,0.0,0.0
779720.0,173.0,4334.0,0.0,0.0,0.0
779721.0,173.0,4335.0,0.0,0.0,0.0
779722.0,173.0,4336.0,0.0,0.0,0.0
779723.0,173.0,4337.0,0.0,0.0,0.0
779724.0,173.0,4338.0,0.0,0.0,0.0
779725.0,173.0,4339.0,0.0,0.0,0.0
779726.0,173.0,4340.0,0.0,0.0,0.0
779727.0,173.0,4341.0,0.0,0.0,0.0
779728.0,173.0,4342.0,0.0,0.0,0.0
779729.0,173.0,4343.0,0.0,0.0,0.0
779730.0,173.0,4344.0,0.0,0.0,0.0
779731.0,173.0,4345.0,0.0,0.0,0.0
779732.0,173.0,4346.0,0.0,0.0,0.0
779733.0,173.0,4347.0,0.0,0.0,0.0
779734.0,173.0,4348.0,0.0,0.0,0.0
779735.0,173.0,4349.0,0.0,0.0,0.0
779736.0,173.0,4350.0,0.0,0.0,0.0
779737.0,173.0,4351.0,0.0,0.0,0.0
779738.0,173.0,4352.0,0.0,0.0,0.0
779739.0,173.0,4353.0,0.0,0.0,0.0
779740.0,173.0,4354.0,0.0,0.0,0.0
779741.0,173.0,4355.0,0.0,0.0,0.0
779742.0,173.0,4356.0,0.0,0.0,0.0
779743.0,173.0,4357.0,0.0,0.0,0.0
779744.0,173.0,4358.0,0.0,0.0,0.0
779745.0,173.0,4359.0,9.97022541126e-05,979.025403114,0.0
779746.0,173.0,4360.0,0.0,0.0,0.0
779747.0,173.0,4361.0,0.0,0.0,0.0
779748.0,173.0,4362.0,0.0,0.0,0.0
779749.0,173.0,4363.0,0.0,0.0,0.0
779750.0,173.0,4364.0,0.0,0.0,0.0
779751.0,173.0,4365.0,0.0,0.0,0.0
779752.0,173.0,4366.0,0.0,0.0,0.0
779753.0,173.0,4367.0,0.0,0.0,0.0
779754.0,173.0,4368.0,0.0,0.0,0.0
779755.0,173.0,4369.0,0.0,0.0,0.0
779756.0,173.0,4370.0,0.0,0.0,0.0
779757.0,173.0,4371.0,0.0,0.0,0.0
779758.0,173.0,4372.0,0.0,0.0,0.0
779759.0,173.0,4373.0,0.0,0.0,0.0
779760.0,173.0,4374.0,0.0,0.0,0.0
779761.0,173.0,4375.0,0.0,0.0,0.0
779762.0,173.0,4376.0,0.0,0.0,0.0
779763.0,173.0,4377.0,0.0,0.0,0.0
779764.0,173.0,4378.0,0.0,0.0,0.0
779765.0,173.0,4379.0,0.0,0.0,0.0
779766.0,173.0,4380.0,0.0,0.0,0.0
779767.0,173.0,4381.0,0.0,0.0,0.0
779768.0,173.0,4382.0,0.0,0.0,0.0
779769.0,173.0,4383.0,0.0,0.0,0.0
779770.0,173.0,4384.0,4.50581372315e-07,918.824815987,0.0
779771.0,173.0,4385.0,0.0,0.0,0.0
779772.0,173.0,4386.0,0.0,0.0,0.0
779773.0,173.0,4387.0,0.0,0.0,0.0
779774.0,173.0,4388.0,0.0,0.0,0.0
779775.0,173.0,4389.0,0.0,0.0,0.0
779776.0,173.0,4390.0,4.65365953106e-05,232.258030746,0.0
779777.0,173.0,4391.0,3.56242268112e-05,170.475477143,0.0
779778.0,173.0,4392.0,4.62697867271e-05,121.860858734,0.0
779779.0,173.0,4393.0,5.80880408993e-05,148.761684658,0.0
779780.0,173.0,4394.0,4.05194669773e-05,212.610919986,0.0
779781.0,173.0,4395.0,0.0,0.0,0.0
779782.0,173.0,4396.0,0.0,0.0,0.0
779783.0,173.0,4397.0,0.0,0.0,0.0
779784.0,173.0,4398.0,0.0,0.0,0.0
779785.0,173.0,4399.0,0.0,0.0,0.0
779786.0,173.0,4400.0,0.0,0.0,0.0
779787.0,173.0,4401.0,0.0,0.0,0.0
779788.0,173.0,4402.0,0.0,0.0,0.0
779789.0,173.0,4403.0,0.0,0.0,0.0
779790.0,173.0,4404.0,0.0,0.0,0.0
779791.0,173.0,4405.0,0.0,0.0,0.0
779792.0,173.0,4406.0,0.0,0.0,0.0
779793.0,173.0,4407.0,0.0,0.0,0.0
779794.0,173.0,4408.0,0.0,0.0,0.0
779795.0,173.0,4409.0,0.0,0.0,0.0
779796.0,173.0,4410.0,0.0,0.0,0.0
779797.0,173.0,4411.0,0.0,0.0,0.0
779798.0,173.0,4412.0,1.5513811235e-08,951.918529963,0.0
779799.0,173.0,4413.0,5.89209983102e-05,412.228765718,0.0
779800.0,173.0,4414.0,9.30435994777e-05,666.525598799,0.0
779801.0,173.0,4415.0,0.0,0.0,0.0
779802.0,173.0,4416.0,0.0,0.0,0.0
779803.0,173.0,4417.0,0.0,0.0,0.0
779804.0,173.0,4418.0,0.0,0.0,0.0
779805.0,173.0,4419.0,0.0,0.0,0.0
779806.0,173.0,4420.0,0.0,0.0,0.0
779807.0,173.0,4421.0,0.0,0.0,0.0
779808.0,173.0,4422.0,0.0,0.0,0.0
779809.0,173.0,4423.0,0.0,0.0,0.0
779810.0,173.0,4424.0,0.0,0.0,0.0
779811.0,173.0,4425.0,0.0,0.0,0.0
779812.0,173.0,4426.0,0.0,0.0,0.0
779813.0,173.0,4427.0,0.0,0.0,0.0
779814.0,173.0,4428.0,0.0,0.0,0.0
779815.0,173.0,4429.0,0.0,0.0,0.0
779816.0,173.0,4430.0,0.0,0.0,0.0
779817.0,173.0,4431.0,0.0,0.0,0.0
779818.0,173.0,4432.0,0.0,0.0,0.0
779819.0,173.0,4433.0,0.0,0.0,0.0
779820.0,173.0,4434.0,1.02939956158e-05,1069.23427147,0.0
779821.0,173.0,4435.0,0.0,0.0,0.0
779822.0,173.0,4436.0,0.0,0.0,0.0
779823.0,173.0,4437.0,0.0,0.0,0.0
779824.0,173.0,4438.0,0.0,0.0,0.0
779825.0,173.0,4439.0,0.0,0.0,0.0
779826.0,173.0,4440.0,0.0,0.0,0.0
779827.0,173.0,4441.0,0.0,0.0,0.0
779828.0,173.0,4442.0,0.0,0.0,0.0
779829.0,173.0,4443.0,0.0,0.0,0.0
779830.0,173.0,4444.0,0.0,0.0,0.0
779831.0,173.0,4445.0,0.0,0.0,0.0
779832.0,173.0,4446.0,0.0,0.0,0.0
779833.0,173.0,4447.0,0.0,0.0,0.0
779834.0,173.0,4448.0,0.0,0.0,0.0
779835.0,173.0,4449.0,0.0,0.0,0.0
779836.0,173.0,4450.0,0.0,0.0,0.0
779837.0,173.0,4451.0,0.0,0.0,0.0
779838.0,173.0,4452.0,0.0,0.0,0.0
779839.0,173.0,4453.0,0.0,0.0,0.0
779840.0,173.0,4454.0,0.0,0.0,0.0
779841.0,173.0,4455.0,0.0,0.0,0.0
779842.0,173.0,4456.0,0.0,0.0,0.0
779843.0,173.0,4457.0,0.0,0.0,0.0
779844.0,173.0,4458.0,0.0,0.0,0.0
779845.0,173.0,4459.0,0.0,0.0,0.0
779846.0,173.0,4460.0,0.0,0.0,0.0
779847.0,173.0,4461.0,0.0,0.0,0.0
779848.0,173.0,4462.0,0.0,0.0,0.0
779849.0,173.0,4463.0,2.31909294638e-05,317.188152228,0.0
779850.0,173.0,4464.0,0.0,0.0,0.0
779851.0,173.0,4465.0,0.0,0.0,0.0
779852.0,173.0,4466.0,0.0,0.0,0.0
779853.0,173.0,4467.0,0.0,0.0,0.0
779854.0,173.0,4468.0,0.0,0.0,0.0
779855.0,173.0,4469.0,0.0,0.0,0.0
779856.0,173.0,4470.0,0.0,0.0,0.0
779857.0,173.0,4471.0,0.0,0.0,0.0
779858.0,173.0,4472.0,0.0,0.0,0.0
779859.0,173.0,4473.0,0.0,0.0,0.0
779860.0,173.0,4474.0,0.0,0.0,0.0
779861.0,173.0,4475.0,0.0,0.0,0.0
779862.0,173.0,4476.0,0.0,0.0,0.0
779863.0,173.0,4477.0,0.0,0.0,0.0
779864.0,173.0,4478.0,0.0,0.0,0.0
779865.0,173.0,4479.0,0.0,0.0,0.0
779866.0,173.0,4480.0,0.0,0.0,0.0
779867.0,173.0,4481.0,0.0,0.0,0.0
779868.0,174.0,0.0,0.0,0.0,0.0
779869.0,174.0,1.0,0.0,0.0,0.0
779870.0,174.0,2.0,0.0,0.0,0.0
779871.0,174.0,3.0,0.0,0.0,0.0
779872.0,174.0,4.0,0.0,0.0,0.0
779873.0,174.0,5.0,0.0,0.0,0.0
779874.0,174.0,6.0,0.0,0.0,0.0
779875.0,174.0,7.0,2.5457914128e-05,503.999996244,0.0
779876.0,174.0,8.0,0.0,0.0,0.0
779877.0,174.0,9.0,0.0,0.0,0.0
779878.0,174.0,10.0,0.0,0.0,0.0
779879.0,174.0,11.0,0.0,0.0,0.0
779880.0,174.0,12.0,0.0,0.0,0.0
779881.0,174.0,13.0,0.0,0.0,0.0
779882.0,174.0,14.0,0.0,0.0,0.0
779883.0,174.0,15.0,0.0,0.0,0.0
779884.0,174.0,16.0,0.0,0.0,0.0
779885.0,174.0,17.0,0.0,0.0,0.0
779886.0,174.0,18.0,0.0,0.0,0.0
779887.0,174.0,19.0,0.0,0.0,0.0
779888.0,174.0,20.0,0.0,0.0,0.0
779889.0,174.0,21.0,0.0,0.0,0.0
779890.0,174.0,22.0,0.0,0.0,0.0
779891.0,174.0,23.0,0.0,0.0,0.0
779892.0,174.0,24.0,0.0,0.0,0.0
779893.0,174.0,25.0,0.0,0.0,0.0
779894.0,174.0,26.0,0.0,0.0,0.0
779895.0,174.0,27.0,0.0,0.0,0.0
779896.0,174.0,28.0,0.0,0.0,0.0
779897.0,174.0,29.0,0.0,0.0,0.0
779898.0,174.0,30.0,0.0,0.0,0.0
779899.0,174.0,31.0,0.0,0.0,0.0
779900.0,174.0,32.0,0.0,0.0,0.0
779901.0,174.0,33.0,0.0001807627682,638.003002897,0.0
779902.0,174.0,34.0,1.62545494416e-05,388.772003518,0.0
779903.0,174.0,35.0,0.0,0.0,0.0
779904.0,174.0,36.0,0.0,0.0,0.0
779905.0,174.0,37.0,0.0,0.0,0.0
779906.0,174.0,38.0,6.36096161483e-06,1040.63984745,0.0
779907.0,174.0,39.0,0.0,0.0,0.0
779908.0,174.0,40.0,0.0,0.0,0.0
779909.0,174.0,41.0,0.0,0.0,0.0
779910.0,174.0,42.0,0.0,0.0,0.0
779911.0,174.0,43.0,0.0,0.0,0.0
779912.0,174.0,44.0,0.0,0.0,0.0
779913.0,174.0,45.0,0.0,0.0,0.0
779914.0,174.0,46.0,0.0,0.0,0.0
779915.0,174.0,47.0,0.0,0.0,0.0
779916.0,174.0,48.0,0.0,0.0,0.0
779917.0,174.0,49.0,0.0,0.0,0.0
779918.0,174.0,50.0,0.0,0.0,0.0
779919.0,174.0,51.0,0.0,0.0,0.0
779920.0,174.0,52.0,0.0,0.0,0.0
779921.0,174.0,53.0,0.0,0.0,0.0
779922.0,174.0,54.0,0.0,0.0,0.0
779923.0,174.0,55.0,1.81564546116e-06,1137.01462691,0.0
779924.0,174.0,56.0,0.0,0.0,0.0
779925.0,174.0,57.0,0.0,0.0,0.0
779926.0,174.0,58.0,4.48220145561e-07,665.563293656,0.0
779927.0,174.0,59.0,2.81089608156e-05,316.067541747,0.0
779928.0,174.0,60.0,0.0,0.0,0.0
779929.0,174.0,61.0,0.0,0.0,0.0
779930.0,174.0,62.0,0.0,0.0,0.0
779931.0,174.0,63.0,0.0,0.0,0.0
779932.0,174.0,64.0,0.0,0.0,0.0
779933.0,174.0,65.0,0.0,0.0,0.0
779934.0,174.0,66.0,2.49347064855e-05,998.219853597,0.0
779935.0,174.0,67.0,0.0,0.0,0.0
779936.0,174.0,68.0,0.0,0.0,0.0
779937.0,174.0,69.0,0.0,0.0,0.0
779938.0,174.0,70.0,0.0,0.0,0.0
779939.0,174.0,71.0,0.0,0.0,0.0
779940.0,174.0,72.0,0.0,0.0,0.0
779941.0,174.0,73.0,0.0,0.0,0.0
779942.0,174.0,74.0,0.0,0.0,0.0
779943.0,174.0,75.0,1.99285321695e-06,141.804192181,1.0
779944.0,174.0,76.0,1.61915607512e-06,263.295909926,1.0
779945.0,174.0,77.0,0.0,0.0,0.0
779946.0,174.0,78.0,6.20014426043e-08,827.435086833,1.0
779947.0,174.0,79.0,1.2893146555e-06,26.6719866463,1.0
779948.0,174.0,80.0,3.3165591876e-07,412.320026792,1.0
779949.0,174.0,81.0,8.76965323083e-07,237.373807703,1.0
779950.0,174.0,82.0,3.22775925135e-06,53.2200705602,0.0
779951.0,174.0,83.0,4.85620168277e-05,163.493449178,0.0
779952.0,174.0,84.0,0.0,0.0,0.0
779953.0,174.0,85.0,0.0,0.0,0.0
779954.0,174.0,86.0,0.0,0.0,0.0
779955.0,174.0,87.0,0.0,0.0,0.0
779956.0,174.0,88.0,0.0,0.0,0.0
779957.0,174.0,89.0,0.0,0.0,0.0
779958.0,174.0,90.0,0.0,0.0,0.0
779959.0,174.0,91.0,0.0,0.0,0.0
779960.0,174.0,92.0,0.0,0.0,0.0
779961.0,174.0,93.0,0.0,0.0,0.0
779962.0,174.0,94.0,0.0,0.0,0.0
779963.0,174.0,95.0,0.0,0.0,0.0
779964.0,174.0,96.0,0.0,0.0,0.0
779965.0,174.0,97.0,0.0,0.0,0.0
779966.0,174.0,98.0,0.0,0.0,0.0
779967.0,174.0,99.0,0.0,0.0,0.0
779968.0,174.0,100.0,0.0,0.0,0.0
